generation	repeats	mean	best	mutation rate
653	320	8,939	31,404	0,00000
654	331	8,942	31,404	0,00000
655	324	8,954	31,462	0,00000
656	315	8,939	31,404	0,00000
657	328	8,963	31,462	0,00000
658	312	8,967	31,462	0,00000
659	318	8,971	31,404	0,00000
660	318	8,947	31,474	0,00000
661	317	8,961	31,474	0,00000
662	318	8,945	31,404	0,00000
663	327	8,951	31,415	0,00000
664	325	8,948	31,462	0,00000
665	318	8,953	31,404	0,00000
666	315	8,961	31,404	0,00000
667	324	8,966	31,474	0,00000
668	312	8,963	31,415	0,00000
669	315	8,961	31,415	0,00000
670	320	8,969	31,462	0,00000
671	319	8,962	31,474	0,00000
672	326	8,955	31,474	0,00000
673	317	8,958	31,462	0,00000
674	327	8,957	31,474	0,00000
675	316	8,949	31,415	0,00000
676	319	8,961	31,462	0,00000
677	323	8,962	31,474	0,00000
678	317	8,954	31,474	0,00000
679	315	8,965	31,404	0,00000
680	311	8,964	31,474	0,00000
681	321	8,967	31,474	0,00000
682	316	8,958	31,415	0,00000
683	312	8,966	31,462	0,00000
684	310	8,959	31,462	0,00000
685	318	8,965	31,404	0,00000
686	313	8,960	31,415	0,00000
687	317	8,969	31,462	0,00000
688	322	8,973	31,474	0,00000
689	329	8,953	31,462	0,00000
690	322	8,960	31,404	0,00000
691	312	8,958	31,404	0,00000
692	327	8,966	31,404	0,00000
693	319	8,956	31,404	0,00000
694	324	8,957	31,474	0,00000
695	322	8,973	31,474	0,00000
696	317	8,970	31,415	0,00000
697	326	8,963	31,415	0,00000
698	318	8,963	31,415	0,00000
699	317	8,939	31,415	0,00000
700	320	8,962	31,415	0,00000
701	319	8,962	31,404	0,00000
702	317	8,957	31,415	0,00000
703	319	8,966	31,474	0,00000
704	312	8,965	31,462	0,00000
705	317	8,965	31,415	0,00000
706	321	8,955	31,462	0,00000
707	323	8,958	31,462	0,00000
708	317	8,960	31,462	0,00000
709	317	8,961	31,462	0,00000
710	320	8,969	31,462	0,00000
711	318	8,966	31,415	0,00000
712	318	8,952	31,474	0,00000
713	327	8,955	31,415	0,00000
714	334	8,961	31,462	0,00000
715	315	8,953	31,404	0,00000
716	328	8,961	31,415	0,00000
717	331	8,963	31,462	0,00000
718	315	8,963	31,415	0,00000
719	320	8,970	31,462	0,00000
720	320	8,958	31,474	0,00000
721	306	8,947	31,415	0,00000
722	323	8,950	31,474	0,00000
723	321	8,960	31,404	0,00000
724	317	8,981	31,474	0,00000
725	319	8,966	31,474	0,00000
726	319	8,954	31,474	0,00000
727	314	8,947	31,404	0,00000
728	315	8,946	31,474	0,00000
729	313	8,953	31,404	0,00000
730	313	8,960	31,474	0,00000
731	323	8,962	31,462	0,00000
732	316	8,957	31,415	0,00000
733	321	8,945	31,474	0,00000
734	311	8,939	31,404	0,00000
735	315	8,946	31,462	0,00000
736	319	8,963	31,415	0,00000
737	314	8,950	31,474	0,00000
738	321	8,944	31,462	0,00000
739	318	8,965	31,474	0,00000
740	315	8,981	31,474	0,00000
741	323	8,965	31,474	0,00000
742	318	8,967	31,404	0,00000
743	315	8,955	31,474	0,00000
744	307	8,951	31,474	0,00000
745	315	8,945	31,462	0,00000
746	316	8,946	31,404	0,00000
747	323	8,962	31,404	0,00000
748	320	8,963	31,415	0,00000
749	322	8,963	31,474	0,00000
750	311	8,973	31,404	0,00000
751	317	8,952	31,474	0,00000
752	325	8,960	31,404	0,00000
753	319	8,950	31,415	0,00000
754	323	8,945	31,462	0,00000
755	319	8,964	31,474	0,00000
756	315	8,955	31,415	0,00000
757	321	8,959	31,462	0,00000
758	321	8,958	31,474	0,00000
759	318	8,967	31,415	0,00000
760	320	8,963	31,474	0,00000
761	320	8,967	31,462	0,00000
762	314	8,962	31,462	0,00000
763	320	8,975	31,415	0,00000
764	315	8,975	31,474	0,00000
765	319	8,974	31,404	0,00000
766	320	8,953	31,415	0,00000
767	313	8,961	31,462	0,00000
768	320	8,948	31,462	0,00000
769	326	8,967	31,462	0,00000
770	318	8,965	31,462	0,00000
771	319	8,977	31,404	0,00000
772	322	8,974	31,462	0,00000
773	326	8,959	31,415	0,00000
774	318	8,954	31,404	0,00000
775	326	8,955	31,415	0,00000
776	323	8,955	31,415	0,00000
777	333	8,977	31,415	0,00000
778	316	8,983	31,462	0,00000
779	326	8,980	31,415	0,00000
780	324	8,971	31,404	0,00000
781	334	8,957	31,404	0,00000
782	324	8,952	31,415	0,00000
783	316	8,958	31,462	0,00000
784	316	8,951	31,404	0,00000
785	314	8,952	31,474	0,00000
786	313	8,947	31,462	0,00000
787	325	8,957	31,404	0,00000
788	319	8,952	31,415	0,00000
789	321	8,932	31,462	0,00000
790	312	8,942	31,474	0,00000
791	319	8,949	31,415	0,00000
792	319	8,945	31,415	0,00000
793	331	8,942	31,415	0,00000
794	325	8,954	31,415	0,00000
795	320	8,959	31,415	0,00000
796	314	8,952	31,462	0,00000
797	321	8,954	31,415	0,00000
798	316	8,957	31,474	0,00000
799	311	8,956	31,415	0,00000
800	321	8,958	31,462	0,00000
801	316	8,967	31,474	0,00000
802	331	8,955	31,415	0,00000
803	314	8,957	31,462	0,00000
804	332	8,948	31,462	0,00000
805	320	8,947	31,474	0,00000
806	319	8,964	31,404	0,00000
807	319	8,966	31,404	0,00000
808	320	8,960	31,415	0,00000
809	321	8,953	31,474	0,00000
810	324	8,948	31,474	0,00000
811	314	8,951	31,404	0,00000
812	326	8,957	31,462	0,00000
813	321	8,952	31,415	0,00000
814	315	8,949	31,415	0,00000
815	322	8,947	31,404	0,00000
816	325	8,954	31,404	0,00000
817	325	8,952	31,474	0,00000
818	327	8,946	31,474	0,00000
